"","DateTime","Air_Temperature_celsius","Surface_Level_Barometric_Pressure_pascal","Relative_Humidity_percent","Ten_Meter_Elevation_Wind_Speed_meterPerSecond","Ten_Meter_Elevation_Wind_Direction_degree","Shortwave_Radiation_Downwelling_wattPerMeterSquared","Cloud_Cover_decimalFraction","Ten_Meter_Uwind_vector_meterPerSecond","Ten_Meter_Vwind_vector_meterPerSecond","Dewpoint_Temperature_celsius","Longwave_Radiation_Downwelling_wattPerMeterSquared","Rainfall_millimeterPerHour","Snowfall_millimeterPerHour","Sea_Level_Barometric_Pressure_pasca","Vapor_Pressure_milliBar"
"118317",2023-07-01 20:00:00,15.5,96205,85.1166666666667,3.66666666666667,263.333333333333,0,1,-3.64187397838713,-0.4256740184592,12.5233333333333,NA,NA,NA,NA,NA
"118318",2023-07-01 21:00:00,15.0166666666667,96250,84.35,3.98333333333333,250,0,1,-3.74310893946387,-1.36238023758058,11.8866666666667,NA,NA,NA,NA,NA
"118319",2023-07-01 22:00:00,14.55,96280,88.2666666666667,3.81666666666667,253.333333333333,0,1,-3.65632663867078,-1.09463233818068,12.2033333333333,NA,NA,NA,NA,NA
"118320",2023-07-01 23:00:00,14.5,96290,89.1833333333333,4.03333333333333,253.333333333333,0,1,-3.8638910330058,-1.15677303860142,12.3366666666667,NA,NA,NA,NA,NA
"118321",2023-07-02,14.3833333333333,96276.6666666667,89.3666666666667,3.95,253.333333333333,0,1,-3.78405857364617,-1.13287276920883,12.2566666666666,NA,NA,NA,NA,NA
"118322",2023-07-02 01:00:00,14.2166666666667,96270,87.8,4.68333333333333,250,0,1,-4.400893774014,-1.60179433790855,11.7766666666667,NA,NA,NA,NA,NA
"118323",2023-07-02 02:00:00,13.5,96263.3333333333,87.25,5,245,0,1,-4.53153893518325,-2.1130913087035,10.95,NA,NA,NA,NA,NA
"118324",2023-07-02 03:00:00,13.3,96295,86.1333333333333,4.75,250,0,0.75,-4.46353994873307,-1.62459568079693,10.5266666666667,NA,NA,NA,NA,NA
"118325",2023-07-02 04:00:00,13.3,96338.3333333333,85.6833333333333,4.93333333333333,250,5,1,-4.63581692921048,-1.68729937373996,10.4366666666667,NA,NA,NA,NA,NA
"118326",2023-07-02 05:00:00,13.3166666666667,96385,86.0166666666667,4.81666666666667,250,48.0555555555556,1,-4.52618612345213,-1.6473970236853,10.52,NA,NA,NA,NA,NA
"118327",2023-07-02 06:00:00,14.0333333333333,96428.3333333333,81.4166666666667,4.81666666666667,250,168.888888888889,0.875,-4.52618612345213,-1.6473970236853,10.3166666666666,NA,NA,NA,NA,NA
"118328",2023-07-02 07:00:00,14.5666666666667,96473.3333333333,72.45,5.21666666666667,255,238.611111111111,0.875,-5.03891306047464,-1.35017268528482,9.0566666666667,NA,NA,NA,NA,NA
"118329",2023-07-02 08:00:00,15.35,96505,65.4,6.3,263.333333333333,312.5,0.875,-6.25740165377424,-0.731385358988988,8.43,NA,NA,NA,NA,NA
"118330",2023-07-02 09:00:00,15.3333333333333,96546.6666666667,66.8666666666667,5.81666666666667,266.666666666667,256.666666666667,1,-5.80682578727788,-0.338209088162568,8.70666666666664,NA,NA,NA,NA,NA
"118331",2023-07-02 10:00:00,15.5,96568.3333333333,67.0166666666667,5.31666666666667,260,206.388888888889,1,-5.23589455351491,-0.92322947792918,8.90333333333334,NA,NA,NA,NA,NA
"118332",2023-07-02 11:00:00,15.6333333333333,96581.6666666667,68.7,4.9,268.333333333333,221.388888888889,1,-4.89792705540278,-0.142515121841276,9.3733333333333,NA,NA,NA,NA,NA
"118333",2023-07-02 12:00:00,16.2166666666667,96618.3333333333,61.45,6.26666666666667,266.666666666667,426.666666666667,1,-6.25606445849995,-0.364374261172279,8.5066666666667,NA,NA,NA,NA,NA
"118334",2023-07-02 13:00:00,17.75,96625,52.7166666666667,6,260,555.277777777778,1,-5.90884651807325,-1.04188906600158,8.29333333333334,NA,NA,NA,NA,NA
"118335",2023-07-02 14:00:00,18.9166666666667,96618.3333333333,47.3,6.06666666666667,265,643.333333333333,0.75,-6.04358116842326,-0.528744839335794,8.3766666666667,NA,NA,NA,NA,NA
"118336",2023-07-02 15:00:00,18.7,96608.3333333333,50.2,6.06666666666667,258.333333333333,370.833333333333,0.75,-5.94133310537767,-1.22678660548107,8.74,NA,NA,NA,NA,NA
"118337",2023-07-02 16:00:00,18.4333333333333,96605,51.2833333333333,6.31666666666667,265,332.222222222222,0.875,-6.2926298429462,-0.550533775022708,8.68999999999996,NA,NA,NA,NA,NA
"118338",2023-07-02 17:00:00,17.8833333333333,96598.3333333333,53.9833333333333,5.3,263.333333333333,178.333333333333,0.625,-5.26416329603229,-0.615292444863752,8.67999999999996,NA,NA,NA,NA,NA
"118339",2023-07-02 18:00:00,17.15,96581.6666666667,58.0833333333333,4,253.333333333333,75,0.75,-3.83195804926195,-1.14721293084438,8.76666666666666,NA,NA,NA,NA,NA
"118340",2023-07-02 19:00:00,16.7,96563.3333333333,60.0166666666667,4.01666666666667,250,4.72222222222222,0.375,-3.7744320268234,-1.37378090902477,8.70333333333334,NA,NA,NA,NA,NA
"118341",2023-07-02 20:00:00,15.7166666666667,96568.3333333333,65.8333333333333,3.16666666666667,248.333333333333,0,0.75,-2.94293382671827,-1.16915279982352,8.88333333333336,NA,NA,NA,NA,NA
"118342",2023-07-02 21:00:00,15.1833333333333,96580,68.8833333333333,3.83333333333333,256.666666666667,0,1,-3.73000533722266,-0.884027504512664,8.95999999999996,NA,NA,NA,NA,NA
"118343",2023-07-02 22:00:00,14.9166666666667,96588.3333333333,66.5166666666667,4.81666666666667,260,0,0.375,-4.74349067700881,-0.836405389095715,8.22000000000004,NA,NA,NA,NA,NA
"118344",2023-07-02 23:00:00,14.2833333333333,96583.3333333333,61.15,6.8,256.666666666667,0,0.5,-6.61670511994281,-1.56818792104855,6.5133333333333,NA,NA,NA,NA,NA
"118345",2023-07-03,12.55,96568.3333333333,64.7333333333333,5.48333333333333,250,0,0.375,-5.15264787064273,-1.87541045256908,5.49666666666666,NA,NA,NA,NA,NA
"118346",2023-07-03 01:00:00,11.8333333333333,96551.6666666667,69.8166666666667,4.81666666666667,248.333333333333,0,0,-4.47635724169252,-1.77834294288946,5.79666666666664,NA,NA,NA,NA,NA
"118347",2023-07-03 02:00:00,11.2,96543.3333333333,73.4666666666667,4.61666666666667,250,0,0.25,-4.33824759929495,-1.57899299502017,5.89333333333334,NA,NA,NA,NA,NA
"118348",2023-07-03 03:00:00,11.05,96530,75.55,4.33333333333333,241.666666666667,0.277777777777778,0.5,-3.81420602844716,-2.05660160223975,6.16,NA,NA,NA,NA,NA
"118349",2023-07-03 04:00:00,11.0166666666667,96535,76.8166666666667,4.43333333333333,240,39.4444444444444,0.875,-3.83937929011101,-2.21666666666667,6.38000000000004,NA,NA,NA,NA,NA
"118350",2023-07-03 05:00:00,11.65,96561.6666666667,77.2666666666667,4.7,236.666666666667,105.277777777778,0.875,-3.92679271364082,-2.58269219693277,7.10333333333334,NA,NA,NA,NA,NA
"118351",2023-07-03 06:00:00,12.5166666666667,96593.3333333333,77.2166666666667,4.85,235,202.222222222222,0.875,-3.97288741480161,-2.78184571630257,7.96000000000004,NA,NA,NA,NA,NA
"118352",2023-07-03 07:00:00,13.6333333333333,96616.6666666667,73.4166666666667,5.75,238.333333333333,363.333333333333,0.875,-4.89392086651273,-3.01861533692375,8.31666666666664,NA,NA,NA,NA,NA
"118353",2023-07-03 08:00:00,15.3166666666667,96611.6666666667,63.5833333333333,6.23333333333333,238.333333333333,587.5,1,-5.30529392485728,-3.27235401741879,8.03333333333336,NA,NA,NA,NA,NA
"118354",2023-07-03 09:00:00,15.5833333333333,96638.3333333333,58.1666666666667,6.91666666666667,253.333333333333,458.055555555556,0.875,-6.62609412684879,-1.98372235958508,7.21666666666664,NA,NA,NA,NA,NA
"118355",2023-07-03 10:00:00,16.5333333333333,96666.6666666667,52.5166666666667,7.18333333333333,261.666666666667,561.111111111111,0.625,-7.10748910380645,-1.04109385602368,7.03666666666664,NA,NA,NA,NA,NA
"118356",2023-07-03 11:00:00,16.35,96693.3333333333,54.3666666666667,6.75,258.333333333333,445,1,-6.61054919691746,-1.3649686132413,7.22333333333334,NA,NA,NA,NA,NA
"118357",2023-07-03 12:00:00,16.95,96685,53.4333333333333,6.66666666666667,256.666666666667,521.111111111111,0.875,-6.4869658038655,-1.5374391382829,7.63666666666666,NA,NA,NA,NA,NA
"118358",2023-07-03 13:00:00,17.6166666666667,96668.3333333333,50.4333333333333,7.4,255,473.333333333333,0.875,-7.14785111453911,-1.91526093375865,7.70333333333336,NA,NA,NA,NA,NA
"118359",2023-07-03 14:00:00,18.0833333333333,96648.3333333333,48.9833333333333,8.13333333333333,253.333333333333,515.555555555556,0.75,-7.79164803349929,-2.33266629271691,7.87999999999996,NA,NA,NA,NA,NA
"118360",2023-07-03 15:00:00,18.1,96628.3333333333,49.0333333333333,6.76666666666667,250,281.944444444444,0.875,-6.35858673398465,-2.31433630317036,7.90666666666666,NA,NA,NA,NA,NA
"118361",2023-07-03 16:00:00,18.05,96616.6666666667,51.3,6.03333333333333,245,183.888888888889,0.875,-5.46805698178779,-2.54979684583555,8.31,NA,NA,NA,NA,NA
"118362",2023-07-03 17:00:00,18.2,96588.3333333333,53.7,5.1,246.666666666667,172.222222222222,0.875,-4.68290214508941,-2.02000680679968,8.94,NA,NA,NA,NA,NA
"118363",2023-07-03 18:00:00,17.65,96561.6666666667,54.15,5.75,255,93.0555555555555,0.875,-5.55407350116214,-1.48820950933949,8.48,NA,NA,NA,NA,NA
"118364",2023-07-03 19:00:00,16.4333333333333,96576.6666666667,54.3166666666667,4.6,260,16.9444444444444,0,-4.53011566385616,-0.798781617267879,7.29666666666664,NA,NA,NA,NA,NA
"118365",2023-07-03 20:00:00,15.4833333333333,96591.6666666667,58.4666666666667,3.86666666666667,248.333333333333,0,0,-3.59347709367704,-1.4275971029424,7.17666666666664,NA,NA,NA,NA,NA
"118366",2023-07-03 21:00:00,15.2833333333333,96608.3333333333,60.8333333333333,5.11666666666667,245,0,0.75,-4.63727484367086,-2.16239677257325,7.44999999999996,NA,NA,NA,NA,NA
"118367",2023-07-03 22:00:00,14.85,96636.6666666667,60.3166666666667,6.31666666666667,253.333333333333,0,0.375,-6.0513004194595,-1.81164041995842,6.91333333333334,NA,NA,NA,NA,NA
"118368",2023-07-03 23:00:00,14.6,96653.3333333333,61.85,6.15,248.333333333333,0,0.5,-5.71548727399495,-2.27061780597304,6.97,NA,NA,NA,NA,NA
"118369",2023-07-04,14.2,96666.6666666667,64.8833333333333,5.86666666666667,248.333333333333,0,1,-5.45217214213068,-2.16600939756778,7.17666666666666,NA,NA,NA,NA,NA
"118370",2023-07-04 01:00:00,13.1333333333333,96673.3333333333,70.3833333333333,4.9,246.666666666667,0,0.875,-4.49925892371335,-1.94079085359184,7.20999999999996,NA,NA,NA,NA,NA
"118371",2023-07-04 02:00:00,12.6333333333333,96678.3333333333,74.85,4.68333333333333,251.666666666667,0,0.875,-4.44561971406705,-1.47311794131003,7.6033333333333,NA,NA,NA,NA,NA
"118372",2023-07-04 03:00:00,12.55,96686.6666666667,77.8,5.15,250,0.277777777777778,0.75,-4.83941699704743,-1.76140373812719,8.11,NA,NA,NA,NA,NA
"118373",2023-07-04 04:00:00,12.4666666666667,96700,80,5.58333333333333,245,37.5,1,-5.06021847762129,-2.35961862805224,8.4666666666667,NA,NA,NA,NA,NA
"118374",2023-07-04 05:00:00,12.8666666666667,96738.3333333333,78.7166666666667,5.6,250,157.222222222222,0.875,-5.26227867640109,-1.91531280262374,8.61000000000004,NA,NA,NA,NA,NA
"118375",2023-07-04 06:00:00,13.3833333333333,96781.6666666667,75.6833333333333,5.21666666666667,251.666666666667,184.444444444444,0.5,-4.95188245730601,-1.64087514459089,8.51999999999996,NA,NA,NA,NA,NA
"118376",2023-07-04 07:00:00,14.2666666666667,96808.3333333333,72.6666666666667,4.9,241.666666666667,308.611111111111,0.875,-4.31298681678256,-2.32554181176342,8.80000000000004,NA,NA,NA,NA,NA
"118377",2023-07-04 08:00:00,15.3166666666667,96830,66.0666666666667,5.48333333333333,246.666666666667,416.388888888889,0.875,-5.03488498606018,-2.17183738378135,8.53000000000004,NA,NA,NA,NA,NA
"118378",2023-07-04 09:00:00,16.7,96848.3333333333,59.1666666666667,6.11666666666667,241.666666666667,578.611111111111,0.75,-5.38389850938503,-2.90297226162304,8.53333333333334,NA,NA,NA,NA,NA
"118379",2023-07-04 10:00:00,18.0666666666667,96855,53.0666666666667,6.33333333333333,241.666666666667,803.888888888889,0.625,-5.57460881080738,-3.00580234173502,8.68000000000004,NA,NA,NA,NA,NA
"118380",2023-07-04 11:00:00,18.9833333333333,96861.6666666667,48.8166666666667,7.18333333333333,246.666666666667,793.055555555556,0.25,-6.59585236775665,-2.84517298604791,8.74666666666664,NA,NA,NA,NA,NA
"118381",2023-07-04 12:00:00,19.3166666666667,96871.6666666667,48.2,6.85,258.333333333333,643.888888888889,0.375,-6.70848325909402,-1.3851903704745,8.9566666666667,NA,NA,NA,NA,NA
"118382",2023-07-04 13:00:00,20.0666666666667,96853.3333333333,45.7,6.78333333333333,255,684.444444444444,0.875,-6.55219685499418,-1.75565585594543,9.2066666666667,NA,NA,NA,NA,NA
"118383",2023-07-04 14:00:00,20.45,96838.3333333333,43.5166666666667,6.76666666666667,260,608.333333333333,0.75,-6.66386579538261,-1.17501933554623,9.15333333333334,NA,NA,NA,NA,NA
"118384",2023-07-04 15:00:00,20.3166666666667,96811.6666666667,44.1333333333333,5.76666666666667,263.333333333333,437.5,0.875,-5.7276745296452,-0.669469138122196,9.14333333333336,NA,NA,NA,NA,NA
"118385",2023-07-04 16:00:00,20.0666666666667,96763.3333333333,46.1333333333333,3.86666666666667,266.666666666667,332.222222222222,1,-3.86012487864891,-0.224826671787151,9.29333333333336,NA,NA,NA,NA,NA
"118386",2023-07-04 17:00:00,19.4333333333333,96735,48.3,2.2,283.333333333333,144.444444444444,0.75,-2.14069871527562,0.507354915633355,9.0933333333333,NA,NA,NA,NA,NA
"118387",2023-07-04 18:00:00,18.7333333333333,96700,53.45,0.583333333333333,158.333333333333,26.6666666666667,0.875,0.215370252599069,-0.542119389132312,9.4233333333333,NA,NA,NA,NA,NA
"118388",2023-07-04 19:00:00,17.5666666666667,96658.3333333333,59.25,0.916666666666667,60,1.38888888888889,1,0.793856620135736,0.458333333333334,9.4166666666667,NA,NA,NA,NA,NA
"118389",2023-07-04 20:00:00,16.9833333333333,96608.3333333333,61.8833333333333,1.36666666666667,70,0,1,1.28424658174074,0.467427529211749,9.35999999999996,NA,NA,NA,NA,NA
"118390",2023-07-04 21:00:00,16.5,96543.3333333333,64.55,1.81666666666667,73.3333333333333,0,1,1.74034761403981,0.521025872758482,9.41,NA,NA,NA,NA,NA
"118391",2023-07-04 22:00:00,17.45,96475,60.6166666666667,3.03333333333333,153.333333333333,0,1,1.36135751327475,-2.71068567564767,9.57333333333334,NA,NA,NA,NA,NA
"118392",2023-07-04 23:00:00,17.2833333333333,96383.3333333333,67.7833333333333,3.6,175,0,1,0.31376067389157,-3.58630091313028,10.84,NA,NA,NA,NA,NA
"118393",2023-07-05,15.7833333333333,96328.3333333333,81.65,3.38333333333333,193.333333333333,0,1,-0.780250362678569,-3.29213514546174,12.1133333333333,NA,NA,NA,NA,NA
"118394",2023-07-05 01:00:00,15.0333333333333,96215,88.8333333333333,3.13333333333333,165,0,1,0.810966341321232,-3.02656758903908,12.8,NA,NA,NA,NA,NA
"118395",2023-07-05 02:00:00,15.35,96126.6666666667,88.1333333333333,3.73333333333333,186.666666666667,0,1,-0.433413546067547,-3.70808986890325,12.9766666666667,NA,NA,NA,NA,NA
"118396",2023-07-05 03:00:00,15.15,96075,91.5833333333333,4.1,216.666666666667,0,0.875,-2.44835022598144,-3.28870509029566,13.4666666666667,NA,NA,NA,NA,NA
"118397",2023-07-05 04:00:00,14.0833333333333,96108.3333333333,88.6333333333333,6.46666666666667,243.333333333333,3.05555555555556,0.875,-5.77882440742472,-2.90223469862969,11.81,NA,NA,NA,NA,NA
"118398",2023-07-05 05:00:00,12.6,96211.6666666667,82.45,6.38333333333333,241.666666666667,98.6111111111111,0.875,-5.61861888036639,-3.02953236022241,9.09,NA,NA,NA,NA,NA
"118399",2023-07-05 06:00:00,12.7833333333333,96248.3333333333,75.8,7.11666666666667,231.666666666667,213.611111111111,0.75,-5.58242481534434,-4.41400924619242,7.9433333333333,NA,NA,NA,NA,NA
"118400",2023-07-05 07:00:00,13.0166666666667,96298.3333333333,70.4833333333333,8.01666666666667,231.666666666667,305,1,-6.28839891377196,-4.97222118833385,7.11333333333336,NA,NA,NA,NA,NA
"118401",2023-07-05 08:00:00,12.7666666666667,96378.3333333333,70.35,7.76666666666667,233.333333333333,156.944444444444,0.875,-6.22982346373081,-4.63793172889168,6.8366666666667,NA,NA,NA,NA,NA
"118402",2023-07-05 09:00:00,13.5166666666667,96471.6666666667,66.6833333333333,7.56666666666667,238.333333333333,284.166666666667,1,-6.44011615477328,-3.97232279119821,6.85333333333336,NA,NA,NA,NA,NA
"118403",2023-07-05 10:00:00,14.4666666666667,96531.6666666667,62.9666666666667,7.41666666666667,238.333333333333,378.333333333333,1,-6.31244865390773,-3.89357630414802,7.06000000000004,NA,NA,NA,NA,NA
"118404",2023-07-05 11:00:00,15.8666666666667,96581.6666666667,54.6666666666667,9.76666666666667,236.666666666667,576.111111111111,0.875,-8.15993095813304,-5.36687101915816,6.80000000000004,NA,NA,NA,NA,NA
"118405",2023-07-05 12:00:00,16.9166666666667,96616.6666666667,50.6,8.96666666666667,245,633.333333333333,0.875,-8.12655982376197,-3.78947708027494,7.0366666666667,NA,NA,NA,NA,NA
"118406",2023-07-05 13:00:00,16.9333333333333,96660,53.9166666666667,8.2,243.333333333333,531.388888888889,0.5,-7.32778765065196,-3.68015327764383,7.71666666666664,NA,NA,NA,NA,NA
"118407",2023-07-05 14:00:00,15.0833333333333,96735,65.2166666666667,8.43333333333333,248.333333333333,214.166666666667,0.75,-7.83749745431285,-3.11363850900368,8.12666666666664,NA,NA,NA,NA,NA
"118408",2023-07-05 15:00:00,14.1833333333333,96786.6666666667,79.3,4.75,246.666666666667,276.111111111111,1,-4.36152650768131,-1.88137888868597,10.0433333333333,NA,NA,NA,NA,NA
"118409",2023-07-05 16:00:00,15.7166666666667,96811.6666666667,72.95,5.4,251.666666666667,331.111111111111,1,-5.12591027529439,-1.69854168321868,10.3066666666667,NA,NA,NA,NA,NA
"118410",2023-07-05 17:00:00,15.4833333333333,96848.3333333333,68.6333333333333,5.98333333333333,248.333333333333,94.4444444444444,0.75,-5.56059601995714,-2.20908344808759,9.20999999999996,NA,NA,NA,NA,NA
"118411",2023-07-05 18:00:00,14.6833333333333,96896.6666666667,69.8666666666667,6.1,250,117.222222222222,1,-5.73212498679404,-2.08632287428658,8.65666666666664,NA,NA,NA,NA,NA
"118412",2023-07-05 19:00:00,13.5666666666667,96941.6666666667,75.3,4.3,245,13.6111111111111,0.5,-3.8971234842576,-1.81725852548501,8.6266666666667,NA,NA,NA,NA,NA
"118413",2023-07-05 20:00:00,13,96998.3333333333,78.5333333333333,3.55,235,0,0,-2.90798975722592,-2.03619634904621,8.70666666666666,NA,NA,NA,NA,NA
"118414",2023-07-05 21:00:00,12.3166666666667,97021.6666666667,85.4666666666667,3.06666666666667,235,0,0.25,-2.51206626915291,-1.75896773814321,9.41000000000004,NA,NA,NA,NA,NA
"118415",2023-07-05 22:00:00,11.15,97046.6666666667,90.0666666666667,3.25,241.666666666667,0,1,-2.86065452133537,-1.54245120167982,9.16333333333334,NA,NA,NA,NA,NA
"118416",2023-07-05 23:00:00,10.3333333333333,97090,92.5333333333333,2.43333333333333,248.333333333333,0,0.375,-2.26141230895193,-0.898401625127544,8.83999999999996,NA,NA,NA,NA,NA
"118417",2023-07-06,10.3333333333333,97116.6666666667,92.6166666666667,2.8,238.333333333333,0,0.125,-2.38312668282359,-1.46993442493678,8.85666666666664,NA,NA,NA,NA,NA
"118418",2023-07-06 01:00:00,10.5,97116.6666666667,91.95,2.33333333333333,241.666666666667,0,0.875,-2.05380324608693,-1.10740086274448,8.89,NA,NA,NA,NA,NA
"118419",2023-07-06 02:00:00,10.5666666666667,97120,90.8166666666667,1.58333333333333,266.666666666667,0,0.875,-1.5806545839295,-0.0920626457749107,8.73000000000004,NA,NA,NA,NA,NA
"118420",2023-07-06 03:00:00,10.25,97126.6666666667,91.4166666666667,2.31666666666667,238.333333333333,1.38888888888889,0.5,-1.97175362447905,-1.21619574444174,8.53333333333334,NA,NA,NA,NA,NA
"118421",2023-07-06 04:00:00,10.4166666666667,97148.3333333333,91.5166666666667,2.36666666666667,241.666666666667,34.1666666666667,0,-2.08314329245961,-1.12322087506941,8.72000000000004,NA,NA,NA,NA,NA
"118422",2023-07-06 05:00:00,11.65,97175,84.35,3,231.666666666667,205.555555555556,0,-2.35324699475874,-1.86070647380477,8.52,NA,NA,NA,NA,NA
"118423",2023-07-06 06:00:00,12.85,97221.6666666667,79.75,3.36666666666667,231.666666666667,368.055555555556,0,-2.64086607189592,-2.08812615393646,8.8,NA,NA,NA,NA,NA
"118424",2023-07-06 07:00:00,13.9833333333333,97260,73.1333333333333,3.93333333333333,221.666666666667,529.444444444444,0.125,-2.6148637380815,-2.9382986135479,8.60999999999996,NA,NA,NA,NA,NA
"118425",2023-07-06 08:00:00,15.5166666666667,97276.6666666667,63.2666666666667,4.53333333333333,228.333333333333,684.722222222222,0,-3.38651365629249,-3.01374125744987,8.17000000000004,NA,NA,NA,NA,NA
"118426",2023-07-06 09:00:00,17.0833333333333,97298.3333333333,58.95,4.63333333333333,243.333333333333,810.833333333333,0,-4.14049790016513,-2.0794362015955,8.8733333333333,NA,NA,NA,NA,NA
"118427",2023-07-06 10:00:00,17.6333333333333,97316.6666666667,54.8,4.55,240,820.555555555555,0,-3.94041558721919,-2.275,8.5933333333333,NA,NA,NA,NA,NA
"118428",2023-07-06 11:00:00,18.4,97333.3333333333,50.3833333333333,4.63333333333333,256.666666666667,634.444444444444,0.25,-4.50844123368652,-1.06852020110661,8.47666666666666,NA,NA,NA,NA,NA
"118429",2023-07-06 12:00:00,19.0333333333333,97345,45.9666666666667,4.1,253.333333333333,731.944444444444,0.25,-3.9277570004935,-1.17589325411549,8.22666666666664,NA,NA,NA,NA,NA
"118430",2023-07-06 13:00:00,19.45,97335,45.2666666666667,3.55,250,597.222222222222,0.25,-3.33590880378997,-1.21417150880612,8.50333333333334,NA,NA,NA,NA,NA
"118431",2023-07-06 14:00:00,19.95,97328.3333333333,43.8333333333333,3.11666666666667,256.666666666667,623.333333333333,0.375,-3.03265651330713,-0.718752797147254,8.71666666666666,NA,NA,NA,NA,NA
"118432",2023-07-06 15:00:00,19.8333333333333,97326.6666666667,42.5166666666667,2.66666666666667,285,421.944444444444,0.625,-2.57580220343752,0.690184120273388,8.33666666666664,NA,NA,NA,NA,NA
"118433",2023-07-06 16:00:00,19.5,97308.3333333333,43.5,2.66666666666667,275,281.944444444444,0.75,-2.65651919491132,0.232415313993755,8.2,NA,NA,NA,NA,NA
